mandt,periv,bdatj,bumon,butag,poper,reljr,operation_flag,is_deleted,recordstamp
800,UL,2004,01,25,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,01,25,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,01,25,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,01,27,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,01,27,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,01,28,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,01,28,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,01,28,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,01,29,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,01,29,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,01,30,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,01,30,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,01,30,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,01,31,006,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,01,31,006,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,01,31,006,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,01,31,006,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,01,31,006,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V3,,01,31,010,-1,I,False,2022-04-21 15:05:23.395339+00:00
000,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
001,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
050,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
100,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
200,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
250,V3,,01,31,010,-1,L,False,2022-01-31 20:43:46.193534+00:00
800,V3,0000,01,31,010,-1,L,False,2021-12-23 14:58:49.850096+00:00
100,V6,,01,31,007,-1,I,False,2022-04-21 15:05:23.395339+00:00
000,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
001,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
050,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
100,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
200,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
250,V6,,01,31,007,-1,L,False,2022-01-31 20:43:46.193534+00:00
800,V6,0000,01,31,007,-1,L,False,2021-12-23 14:58:49.850096+00:00
100,V9,,01,31,004,0,I,False,2022-04-21 15:05:23.395339+00:00
000,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
001,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
050,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V9,,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V9,0000,01,31,004,0,L,False,2021-12-23 14:58:49.850096+00:00
100,WK,1992,01,05,001,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,01,06,001,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,01,12,002,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,01,13,002,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,01,19,003,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,01,20,003,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992,01,26,004,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991,01,27,004,0,I,False,2022-04-21 15:05:23.395339+00:00
000,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,01,05,001,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,01,06,001,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,01,12,002,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,01,13,002,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,01,19,003,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,01,20,003,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992,01,26,004,0,L,False,2022-01-31 20:43:46.193534+00:00
000,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
001,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
050,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991,01,27,004,0,L,False,2022-01-31 20:43:46.193534+00:00
800,WK,1999,01,02,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,01,03,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,01,04,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,01,05,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,01,05,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,01,05,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,01,05,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,01,06,001,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,01,09,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,01,10,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,01,11,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,01,12,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,01,12,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,01,12,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,01,12,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,01,13,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,01,16,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,01,17,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,01,18,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,01,19,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,01,19,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,01,19,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,01,19,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,01,20,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,01,23,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,01,24,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,01,25,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,01,26,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,01,27,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,01,30,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,01,31,005,0,L,False,2021-12-23 14:58:49.850096+00:00
000,Z9,2007,01,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2008,01,31,001,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2009,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2010,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2011,01,31,004,0,L,False,2022-01-31 20:43:46.193534+00:00
800,PS,0000,02,29,008,0,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,02,15,003,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,02,29,004,0,I,False,2022-04-21 15:05:23.395339+00:00
000,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,02,15,003,0,L,False,2022-01-31 20:43:46.193534+00:00
000,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,02,29,004,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0000,02,15,003,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0000,02,29,004,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1997,02,28,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1998,02,28,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996,02,29,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1992,02,28,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1993,02,28,002,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1995,02,28,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1997,02,28,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1994,02,28,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1998,02,28,005,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1996,02,29,005,0,L,False,2021-12-23 14:58:49.850096+00:00
100,DL,,02,01,032,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,02,033,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,03,034,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,04,035,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,05,036,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,06,037,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,07,038,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,08,039,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,09,040,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,10,041,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,11,042,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,12,043,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,13,044,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,14,045,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,15,046,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,16,047,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,17,048,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,18,049,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,19,050,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,20,051,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,21,052,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,22,053,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,23,054,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,24,055,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,25,056,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,26,057,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,27,058,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,28,059,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,02,29,060,0,I,False,2022-04-21 15:05:23.395339+00:00
000,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,01,032,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,02,033,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,03,034,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,04,035,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,05,036,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,06,037,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,07,038,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,08,039,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,09,040,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,10,041,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,11,042,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,12,043,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,13,044,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,14,045,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,15,046,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,16,047,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,17,048,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,18,049,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,19,050,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,20,051,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,21,052,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,22,053,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,23,054,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,24,055,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,02,25,056,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,02,26,057,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,02,26,057,0,L,False,2022-01-31 20:43:46.193534+00:00
