client_id,company_code,company_code_description,city,country_code,currency_code,language_code,ktopl,waabw,periv,kokfi,rcomp,address_number,stceg,fikrs,xfmco,xfmcb,xfmca,txjcd,fmhrdate,buvar,fdbuk,xfdis,xvalv,xskfn,kkber,xmwsn,mregl,xgsbe,xgjrv,xkdft,xprod,xeink,xjvaa,xvvwa,xslta,xfdmm,xfdsd,xextb,ebukr,ktop2,umkrs,bukrs_glob,fstva,opvar,xcovr,txkrs,wfvar,xbbbf,xbbbe,xbbba,xbbko,xstdt,mwskv,mwska,impda,xnegp,xkkbi,wt_newwt,pp_pdate,infmt,fstvare,kopim,dkweg,offsacct,bapovar,xcos,xcession,xsplt,surccm,dtprov,dtamtc,dttaxc,dttdsp,dtaxr,xvatdate,pst_per_var,xbbsc,f_obsolete,fm_derive_acc,operation_flag,is_deleted,record_timestamp
100,BE01,Country Template BE,Belgium,BE,EUR,E,CABE,10.0,K4,2.0,,,BE000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,CA01,Country Template CA,Canada,CA,CAD,E,CANA,10.0,K4,2.0,,,,,,,,,,2.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,23085.0,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,CH01,Country Template CH,Switzerland,CH,CHF,D,CACH,10.0,K4,2.0,,,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,CH01,Country Template CH,Switzerland,CH,CHF,E,CACH,10.0,K4,2.0,,23085.0,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,CH01,Country Template CH,Switzerland,CH,CHF,E,CACH,10.0,K4,2.0,,23085.0,,,,,,,,1.0,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,CO01,Country Template CO,Colombia,CO,COP,S,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,CO01,Country Template CO,Colombia,CO,COP,E,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,CO01,Country Template CO,Colombia,CO,COP,E,CACO,10.0,K4,2.0,,,,,,,,,,2.0,,,,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,X,,CO01,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,D,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,COPY,Copy from CC.0001,(Only G/L accounts B-seg),DE,EUR,E,INT,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,DE01,Country Template DE,Germany,DE,EUR,D,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,DE01,Country Template DE,Germany,DE,EUR,E,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,DE01,Country Template DE,Germany,DE,EUR,E,GKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,DE02,Country Template DE,Germany,DE,EUR,D,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,DE02,Country Template DE,Germany,DE,EUR,E,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,DE02,Country Template DE,Germany,DE,EUR,E,IKR,10.0,K4,2.0,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,ES01,Country Template ES,Spain,ES,EUR,S,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,ES01,Country Template ES,Spain,ES,EUR,E,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,ES01,Country Template ES,Spain,ES,EUR,E,CAES,10.0,K4,2.0,,,ESA58379629,,,,,,,2.0,,,X,,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,S0,R0,,,,X,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,FR01,Country Template FR,France,FR,EUR,F,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,FR01,Country Template FR,France,FR,EUR,E,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,FR01,Country Template FR,France,FR,EUR,E,CAFR,10.0,K4,2.0,,,,,,,,,,2.0,,X,X,X,0001,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,HU01,Country Template HU,Hungary,HU,HUF,H,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,HU01,Country Template HU,Hungary,HU,HUF,E,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,HU01,Country Template HU,Hungary,HU,HUF,E,CAHU,10.0,K4,2.0,,,HU12345678,,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,B0,K0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,IN01,"India Model Company, IN",Bangalore,IN,INR,E,CAIN,10.0,V3,1.0,,,,,,,,,,,,X,X,,,,,X,,,,,,,,,,,,,,,0001,0001,,,,,,,,,V8,A7,,,,,,,,,,,,,,,,SA,SA,SA,SA,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
100,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
200,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
250,IT01,Country Template IT,Italy,IT,EUR,I,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
50,IT01,Country Template IT,Italy,IT,EUR,E,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-26 02:44:49.440427+00:00
100,IT01,Country Template IT,Italy,IT,EUR,E,INT,10.0,K4,,,,IT09417760155,,,,,,,2.0,,,X,X,,,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,A0,V0,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 15:05:15.367111+00:00
0,LU01,Country Template LU,Luxembourg,LU,EUR,F,CABE,2.0,K4,,,,LU000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
1,LU01,Country Template LU,Luxembourg,LU,EUR,F,CABE,2.0,K4,,,,LU000009797,,,,,,,2.0,,,X,X,0001,X,,X,X,,,,,,,,,,,,,,0001,0001,,,,,,,,,V0,A0,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:43:33.695207+00:00
